45 65 38
42 55 45
43 53 53
43 53 52
47 65 40
48 57 35
40 52 42
49 63 43
44 61 38
36 60 36
39 64 45
41 51 51
50 54 40
38 67 50
45 61 40
51 65 34
47 58 37
48 60 36
48 44 39
39 47 43
41 51 41
39 56 33
41 54 30
37 52 35
47 46 45
49 47 40
48 51 42
48 59 36
35 58 44
35 57 39
41 56 39
45 54 29
41 59 36
34 58 47
43 56 49
47 61 34
47 67 41
53 55 35
39 62 52
41 54 45
54 52 45
45 52 42
40 53 46
41 46 43
41 57 36
37 61 36
42 51 47
45 57 36
31 55 43
45 67 36
43 67 39
42 52 41
53 64 46
48 57 44
38 54 46
38 58 40
43 57 47
49 62 39
38 57 40
44 57 40
48 67 55
53 52 41
50 56 47
49 51 36
47 58 36
44 54 37
41 53 41
50 48 38
47 49 42
48 61 44
59 55 21
42 57 30
52 47 45
42 59 37
50 60 50
51 66 37
44 58 39
43 45 36
44 68 35
48 55 50
36 65 47
43 52 52
47 61 43
41 52 32
39 54 50
44 64 43
44 60 41
43 61 40
46 51 48
47 52 38
48 60 45
44 57 38
49 49 45
46 56 46
46 54 40
43 42 47
48 65 38
41 59 33
44 66 37
41 47 48
36 52 42
52 58 44
45 65 40
49 50 43
38 59 32
51 70 40
38 53 43
41 56 44
42 56 48
41 59 43
47 71 46
46 47 40
39 57 39
42 55 43
41 56 40
45 54 39
53 60 46
48 53 31
38 55 37
47 52 38
53 51 38
33 63 46
48 70 39
45 57 43
38 63 40
52 55 41
42 58 33
49 49 42
42 57 33
47 56 51
49 51 36
43 57 30
52 54 34
39 55 37
45 55 28
38 60 51
45 58 39
44 61 47
45 54 38
48 47 44
50 61 38
33 60 45
48 53 38
46 52 35
46 56 44
46 62 38
52 49 44
44 62 45
47 54 36
57 53 42
43 48 40
44 52 42
44 71 36
46 56 39
35 49 48
47 56 46
42 65 39
36 48 36
52 51 38
51 50 43
45 58 47
46 45 43
41 46 27
37 58 44
48 63 42
54 53 49
47 64 37
49 56 43
40 59 44
44 55 46
49 56 43
45 54 44
38 54 48
49 53 34
33 54 31
48 48 32
45 50 58
52 57 43
42 49 38
51 65 37
47 63 45
46 47 28
52 52 39
43 55 38
48 60 32
38 66 45
47 59 38
44 58 34
42 56 33
47 60 40
38 66 39
43 61 36
36 52 36
46 66 43
43 49 34
46 57 48
35 50 37
45 60 40
52 53 45
44 47 46
43 57 45
39 51 32
48 63 33
50 48 43
46 49 42
38 61 51
45 56 42
44 61 33
37 65 53
52 55 41
50 55 40
41 58 48
47 61 40
46 50 43
41 51 40
50 54 46
46 57 40
41 48 37
40 50 37
41 57 44
50 66 39
47 54 41
37 62 39
40 59 37
45 63 40
53 52 43
49 52 42
38 72 39
49 56 39
45 62 50
37 54 44
46 56 44
48 52 43
41 53 42
45 55 38
47 50 44
47 52 40
42 56 44
43 61 45
46 53 45
41 61 39
43 62 33
45 69 43
43 50 25
44 59 40
46 56 38
48 62 40
48 46 34
43 59 38
45 59 39
43 60 49
46 42 49
33 55 46
47 58 35
46 59 38
46 55 38
46 49 35
44 56 39
48 56 39
46 52 48
42 53 39
47 58 44
42 50 48
46 55 46
42 54 48
50 56 42
44 52 41
32 53 39
42 53 52
55 52 40
38 56 44
51 50 42
42 56 38
41 49 39
43 53 54
47 55 42
40 62 41
44 52 45
45 52 48
43 53 42
50 61 42
42 57 51
49 51 48
45 53 43
35 53 41
43 55 40
53 52 39
53 51 51
47 57 47
39 51 40
39 51 36
42 58 40
48 55 53
49 49 46
42 50 47
40 51 28
45 44 37
49 60 47
44 57 31
41 55 36
41 62 28
44 58 38
44 51 45
42 51 40
42 56 41
46 62 42
39 64 39
47 47 40
48 52 45
43 61 48
44 55 48
42 55 43
48 49 36
51 58 40
37 62 37
43 56 44
44 61 44
42 58 35
34 56 39
44 67 54
45 55 40
47 56 43
43 57 37
47 51 45
43 54 40
42 56 43
41 54 31
45 51 50
39 52 45
42 67 50
47 43 42
49 61 46
48 58 52
45 52 46
46 52 47
43 56 45
41 50 43
44 53 36
45 53 35
40 55 50
43 63 41
45 43 39
42 57 31
41 59 33
40 62 44
44 58 39
45 69 40
36 57 48
43 54 50
43 60 41
42 42 36
45 56 41
50 53 43
47 55 37
43 59 47
50 57 37
47 51 39
43 48 43
47 56 42
48 49 46
49 60 45
44 55 51
45 51 46
44 56 38
43 62 39
41 54 41
43 57 42
43 57 46
38 50 45
42 54 33
46 58 42
47 49 31
36 55 39
52 49 34
44 51 51
40 51 44
41 58 36
39 54 38
44 52 34
47 51 40
41 65 38
45 53 37
44 54 36
51 62 36
40 64 54
49 58 32
47 54 37
49 53 27
40 49 40
49 56 41
41 59 39
50 56 46
49 47 44
46 50 40
44 56 44
41 40 33
41 53 43
48 54 37
47 55 39
45 52 42
48 49 40
50 52 36
40 55 41
48 55 42
45 36 36
42 55 41
47 55 41
45 50 42
53 52 37
42 43 40
45 55 35
44 51 41
39 52 42
41 49 39
42 50 50
41 45 46
38 56 36
48 45 36
43 60 43
47 58 43
49 49 37
43 60 35
39 55 39
44 58 42
49 53 33
42 56 33
36 52 49
41 57 36
44 63 36
41 57 42
48 55 41
38 55 45
39 66 42
48 60 39
47 57 39
46 52 37
48 60 47
46 56 37
45 46 38
44 52 37
42 57 47
42 51 41
44 61 42
44 47 43
43 58 37
46 56 41
45 44 39
42 60 37
41 42 38
46 55 54
45 52 43
41 48 39
42 52 51
46 56 45
39 41 45
45 59 43
44 47 44
51 51 43
49 44 41
51 45 32
47 54 32
44 57 41
39 60 46
40 54 39
48 50 37
43 45 48
39 55 41
42 53 45
49 55 46
43 56 39
42 52 34
46 51 47
50 53 35
48 52 40
44 53 48
41 50 31
48 46 34
47 54 44
44 54 40
49 54 40
45 55 42
44 55 39
43 57 46
43 52 43
53 51 35
51 57 38
51 53 36
45 52 34
50 64 44
48 56 46
46 51 38
42 56 39
51 66 47
41 58 45
45 49 42
48 56 43
50 61 30
41 59 35
53 43 46
42 51 30
39 62 40
47 51 37
45 59 41
39 56 42
43 52 37
45 47 40
44 56 38
43 47 39
43 51 35
47 52 43
48 55 37
52 49 34
44 59 34
49 50 44
46 52 47
44 53 42
44 49 36
46 45 40
40 60 43
49 54 43
49 51 48
42 62 42
38 57 31
41 45 48
41 50 40
52 49 38
48 64 37
49 49 35
49 47 45
42 59 47
46 48 42
44 46 48
49 59 47
46 48 45
51 52 38
47 58 37
42 47 48
38 50 30
42 69 44
44 51 44
44 52 42
43 60 43
43 52 43
41 54 45
43 61 41
46 48 50
42 50 35
44 54 45
43 48 42
47 52 40
47 52 39
44 50 47
48 51 34
50 50 40
41 52 34
46 52 45
40 62 43
39 52 43
43 67 38
47 50 47
45 56 45
37 54 45
50 54 46
40 57 35
38 52 39
45 63 31
43 55 34
46 62 43
42 50 40
44 58 38
38 52 45
43 53 38
43 57 37
48 52 36
39 68 34
47 48 31
45 55 37
46 43 40
51 55 35
42 48 33
40 60 48
46 60 34
46 56 36
42 51 47
46 52 44
46 51 41
47 57 42
44 47 39
40 50 38
41 52 35
48 55 40
47 54 43
48 51 46
45 45 45
50 57 41
42 47 45
46 51 42
43 62 43
46 57 42
46 52 47
50 54 33
48 55 43
46 55 35
44 57 43
45 48 39
44 48 47
40 57 33
37 61 32
52 48 36
36 55 42
45 50 35
48 52 43
37 53 36
49 58 37
38 59 47
50 50 43
45 58 41
48 49 42
46 60 40
48 48 35
43 53 43
46 49 35
50 63 38
46 52 40
44 51 37
47 50 37
49 50 45
48 59 43
50 57 34
42 60 42
37 50 37
44 54 45
48 52 36
52 48 39
33 50 44
45 54 45
47 50 58
40 50 38
40 43 35
44 55 40
46 46 44
45 45 33
47 33 36
42 54 39
45 50 44
37 47 36
46 58 41
48 50 43
35 56 42
48 53 48
43 50 37
41 55 31
49 55 43
42 55 43
41 48 38
44 47 34
46 52 37
45 52 37
48 49 45
39 56 41
40 52 38
36 47 39
44 53 41
48 56 41
45 57 41
45 53 39
46 54 36
47 54 40
46 47 36
54 49 36
44 50 40
47 54 46
48 49 36
48 61 39
47 56 35
45 45 38
49 48 32
44 55 44
43 62 43
39 59 41
44 54 39
53 57 43
42 52 30
42 51 40
40 46 40
45 49 42
38 57 41
45 58 43
45 56 42
48 55 39
39 59 45
40 48 37
42 53 46
44 50 41
39 57 40
42 47 53
41 52 42
49 56 44
44 55 47
42 56 39
56 50 44
42 55 31
44 50 41
41 56 39
50 49 43
48 58 35
44 56 42
38 53 37
44 48 41
47 48 42
40 52 38
44 47 33
45 59 31
43 49 44
46 51 40
47 49 38
49 51 48
48 60 39
46 53 51
46 51 35
43 56 38
42 57 36
47 47 45
45 50 39
46 51 37
37 52 41
44 50 34
44 50 38
39 55 40
42 49 42
46 62 38
44 50 38
43 63 42
43 56 39
43 44 38
44 58 38
47 54 38
44 58 39
36 50 42
39 54 42
41 56 40
38 49 44
46 54 42
40 52 43
44 50 31
43 47 39
43 57 35
44 56 40
46 54 41
49 56 33
38 49 42
46 46 40
43 49 48
43 59 39
51 49 32
47 55 43
53 56 41
41 50 34
47 53 37
41 46 40
46 49 35
45 54 40
44 52 39
40 48 46
45 50 44
40 46 44
46 50 48
45 46 41
46 44 40
51 53 37
48 52 42
48 55 36
41 58 44
49 48 46
49 53 45
40 50 38
44 52 38
46 44 42
40 50 41
42 58 33
48 60 38
45 58 41
50 59 41
42 51 36
43 51 39
51 57 31
42 60 39
44 56 52
43 48 40
46 53 37
52 45 36
51 54 38
48 42 32
41 54 50
39 60 38
46 59 36
47 62 43
40 50 40
41 54 35
46 49 37
40 49 47
43 50 42
51 54 36
47 54 34
41 55 42
46 49 41
44 51 41
44 46 35
44 53 44
46 55 38
43 53 38
44 50 39
41 61 35
47 50 42
49 48 38
45 53 51
43 58 48
50 54 45
50 53 42
47 55 39
44 49 43
42 50 43
45 48 41
49 47 41
38 52 40
39 56 38
51 41 45
39 55 36
47 51 33
41 47 39
45 57 38
42 55 39
43 58 46
43 51 43
43 62 42
47 59 44
41 48 39
45 52 42
48 59 37
44 49 45
46 56 46
49 50 39
38 53 46
42 55 42
42 58 44
45 49 43
38 52 41
44 52 43
42 36 44
44 50 42
52 50 42
43 48 39
39 60 41
53 51 37
46 56 41
41 54 38
38 48 42
43 51 42
42 49 43
44 55 43
43 51 42
49 50 37
43 56 43
47 48 35
44 60 39
49 58 42
42 56 45
48 54 39
51 55 49
47 59 36
40 53 47
45 58 46
49 56 37
44 52 37
50 54 36
49 59 47
47 50 38
37 61 51
42 49 44
46 56 41
45 51 46
43 60 35
44 52 44
44 48 40
47 46 29
42 46 34
44 51 44
46 42 40
46 51 41
42 48 35
36 47 45
45 53 41
50 45 42
46 48 40
47 50 34
49 49 44
48 54 42
48 50 39
56 54 45
45 56 40
46 44 44
42 40 41
43 52 41
38 53 40
43 48 40
38 53 43
41 54 43
44 49 32
46 57 37
41 43 43
43 53 38
44 55 47
45 53 42
42 56 46
42 51 43
41 48 40
42 56 40
50 51 44
41 53 46
47 51 40
44 44 39
51 48 34
42 52 39
38 53 36
44 53 47
50 52 41
41 47 38
40 49 42
47 51 36
40 57 47
39 41 41
42 53 38
53 55 37
50 52 33
42 44 42
43 44 43
45 56 45
47 52 40
41 55 42
44 51 40
46 56 38
50 61 48
50 47 40
45 43 42
42 55 40
41 55 40
44 42 39
48 48 44
41 59 32
42 50 43
42 47 39
44 50 46
47 55 43
48 52 33
44 57 37
43 52 43
40 59 40
48 44 35
43 57 41
39 51 38
42 52 32
41 43 40
42 49 34
46 51 35
45 59 42
48 41 39
42 52 40
41 51 37
42 53 44
45 50 38
42 50 38
52 53 39
49 60 37
46 40 42
42 43 42
44 48 36
42 55 40
42 44 39
43 52 40
40 54 36
45 50 38
44 40 39
46 55 45
38 46 45
44 52 39
45 59 41
49 47 42
42 54 40
44 52 40
49 53 38
44 53 34
43 47 43
48 55 42
40 46 37
44 50 38
45 49 41
43 56 36
45 53 37
40 43 38
46 50 42
41 51 38
47 53 42
39 51 34
44 46 43
44 59 40
44 53 43
51 51 38
49 54 42
47 57 38
47 47 40
37 47 36
46 50 38
41 52 43
45 57 38
42 48 32
44 49 40
42 39 42
41 51 45
42 53 41
46 47 41
47 50 45
43 49 43
44 49 38
46 46 39
42 61 40
44 47 37
45 46 41
48 49 40
44 50 41
39 51 43
43 53 37
46 48 40
45 54 41
48 55 41
38 38 35
50 58 40
40 37 34
45 54 43
44 43 32
40 54 39
43 53 48
37 51 35
43 58 39
45 44 40
44 53 44
45 47 36
49 44 36
43 50 42
42 57 36
43 51 39
45 51 35
43 49 38
45 45 40
47 50 39
42 55 38
41 48 32
44 47 38
45 49 42
44 51 39
42 56 42
43 53 36
37 44 37
50 50 47
49 50 32
45 56 34
48 62 40
40 55 41
42 55 34
41 46 41
38 60 40
48 55 42
43 46 41
45 55 43
42 54 40
45 49 39
44 48 42
42 57 37
45 52 43
43 55 39
48 45 41
42 58 43
43 51 44
43 53 44
47 50 39
38 56 41
38 51 38
43 59 42
39 58 45
45 50 38
44 55 39
37 51 40
43 44 36
43 45 39
44 53 42
43 52 41
44 50 37
39 47 36
40 47 36
44 50 41
45 49 42
46 49 41
38 55 40
40 49 40
41 47 40
46 54 41
48 46 45
40 56 38
42 40 43
50 49 39
41 51 38
40 48 40
38 52 42
47 50 36
44 50 46
46 51 43
43 51 43
51 45 36
44 55 39
42 51 38
44 55 42
49 56 50
48 42 43
46 50 39
47 46 41
45 54 39
49 50 45
42 53 42
45 57 45
47 49 45
49 50 38
42 51 41
39 49 39
40 45 44
42 53 37
45 57 37
46 44 32
40 54 41
47 52 39
43 52 42
43 51 38
48 54 42
39 45 45
44 46 40
42 56 38
41 48 38
42 50 39
47 46 41
40 51 39
49 44 39
48 58 39
43 55 42
48 49 39
44 52 43
45 50 46
47 56 40
40 47 44
46 53 40
43 44 33
43 49 40
44 52 46
47 47 38
39 53 41
46 57 35
47 46 35
40 55 43
49 49 41
43 53 41
42 47 43
48 43 39
46 50 39
44 53 41
44 56 41
49 59 31
43 48 40
49 45 34
46 50 33
47 48 43
46 52 39
41 51 37
42 54 40
49 46 44
41 60 38
44 53 36
40 57 37
46 49 36
47 53 43
48 48 40
45 53 34
44 46 44
39 47 45
40 50 37
38 45 42
39 47 37
44 46 49
47 52 38
44 53 46
39 48 43
42 50 42
49 56 46
43 50 37
42 46 36
46 46 35
42 58 45
52 54 38
43 52 36
46 52 37
46 53 38
39 54 46
48 44 43
43 54 38
46 51 35
45 50 45
42 49 40
44 55 47
45 48 38
43 52 35
45 58 43
39 47 33
48 43 36
45 54 42
45 45 32
40 58 33
42 50 36
44 57 37
45 53 37
43 54 42
47 47 41
44 56 45
38 54 43
47 49 41
37 44 37
40 53 40
41 46 36
42 51 41
40 49 38
45 48 35
43 53 36
43 43 40
45 52 36
42 54 41
45 50 35
44 51 42
36 51 34
41 47 50
42 54 35
44 56 45
40 55 43
43 49 40
42 49 41
42 51 35
50 51 41
44 47 37
44 45 37
39 49 43
45 59 39
46 52 43
41 47 46
41 54 44
47 47 37
47 49 42
47 44 46
44 49 41
38 52 35
45 50 37
47 55 36
48 58 41
41 46 40
46 51 41
41 59 39
44 51 34
44 48 38
43 44 32
43 53 40
45 57 44
46 46 42
37 52 42
45 51 38
42 54 37
42 53 45
37 50 39
49 57 39
48 50 36
45 58 42
38 55 38
48 52 44
46 47 41
47 54 41
48 47 43
43 56 41
47 53 41
45 61 38
52 56 45
45 51 37
45 50 38
41 54 45
44 46 42
43 53 43
50 50 42
40 50 38
42 44 40
45 46 35
44 49 44
39 56 39
37 53 33
44 46 38
35 50 45
43 54 36
49 52 45
41 57 37
44 50 39
40 47 44
42 51 38
44 49 38
37 54 38
46 49 45
41 49 42
41 55 40
44 55 41
44 49 40
46 54 39
47 52 43
45 58 43
48 46 39
49 49 39
42 56 40
42 56 41
48 48 41
41 55 45
47 55 43
44 52 40
42 44 41
42 49 43
49 51 32
44 52 40
38 50 34
42 52 36
49 51 41
42 52 41
47 49 41
43 55 39
40 53 40
46 52 44
53 46 47
45 52 39
46 51 41
46 48 38
48 56 43
42 50 41
47 49 36
41 46 42
46 48 39
41 44 45
49 48 44
44 55 40
51 49 35
51 46 42
46 50 37
47 55 37
42 59 35
44 51 39
41 55 44
49 49 40
46 54 37
46 47 38
47 53 35
39 55 40
46 51 40
43 51 39
41 47 45
46 48 42
49 51 42
45 47 41
35 50 37
48 49 35
43 55 38
39 51 36
45 48 40
46 53 38
41 56 42
48 52 46
42 43 38
45 50 36
45 51 42
46 49 40
48 48 37
47 52 44
42 57 44
36 53 41
42 56 39
47 53 40
47 56 37
42 52 37
44 54 40
44 52 38
49 44 36
41 51 40
49 54 40
43 50 37
51 44 40
40 47 36
42 50 43
46 51 40
43 50 40
47 50 40
43 45 38
46 57 41
45 46 44
48 55 40
45 53 42
46 47 42
42 51 37
46 49 36
42 45 40
43 49 41
42 55 45
47 50 38
42 52 41
48 50 36
43 50 40
44 51 41
49 56 40
47 51 40
40 51 37
46 52 37
48 54 41
45 50 40
45 50 41
40 56 44
44 47 40
45 53 45
37 51 42
41 50 42
47 52 42
46 55 42
48 60 42
40 55 37
41 48 39
46 49 43
44 56 42
47 46 44
47 44 39
46 51 41
41 44 40
44 56 36
42 50 37
44 52 45
42 51 39
50 48 42
37 53 41
46 57 42
45 51 46
44 52 37
48 49 40
39 51 46
44 53 39
44 45 38
45 48 37
45 48 40
44 50 39
43 53 41
43 56 38
43 57 36
45 49 42
44 52 43
40 52 38
43 52 42
42 50 38
45 50 39
48 49 42
47 48 43
39 49 38
45 43 45
46 45 41
48 54 43
45 57 47
44 52 39
45 48 40
39 55 37
45 47 36
46 53 42
46 53 44
45 52 44
48 50 38
45 52 35
45 49 39
44 48 39
44 49 38
48 54 40
49 50 39
44 55 42
43 51 36
46 50 38
46 48 38
48 52 38
40 47 41
45 50 40
42 54 36
45 50 35
48 50 42
49 58 37
41 54 37
44 50 40
43 51 44
40 55 43
42 51 42
49 51 40
42 54 38
45 51 40
41 56 34
44 54 44
45 41 37
47 49 42
43 50 43
46 52 39
48 54 44
49 54 43
41 52 43
42 51 37
44 56 40
39 49 39
45 50 39
41 48 35
43 48 44
44 51 37
43 52 38
49 49 39
39 54 41
42 57 43
44 54 38
46 56 38
50 49 40
43 52 40
42 56 37
51 52 40
47 46 42
45 54 34
46 50 41
47 49 41
46 43 35
44 50 38
42 47 43
48 55 43
49 54 42
43 53 40
44 56 40
48 49 41
50 47 35
42 55 43
44 53 37
45 49 42
41 51 46
44 51 39
42 57 40
46 47 40
47 47 38
